Rooms,Size,ExternalView,Floor,Balconies,Attic,Elevator,Bathrooms,Neighbourhood,Price
1,83,0,8,2,0,0,1,3,68712
1,77,1,10,1,1,1,1,4,68653
1,82,1,3,0,0,1,1,5,68643
1,75,1,6,0,1,1,2,2,68633
1,81,1,8,0,0,1,1,5,68612
1,87,0,3,0,0,0,2,2,68606
1,81,1,5,0,0,1,1,5,68593
1,74,1,10,2,0,1,1,5,68457
1,84,1,10,0,0,1,1,5,68426
1,83,0,9,1,0,0,1,2,68344
1,81,1,7,0,1,1,1,4,68296
1,72,1,7,0,0,1,1,2,68273
1,80,0,0,2,0,0,1,5,68223
1,71,0,5,2,1,0,1,2,68158
1,84,0,8,0,1,0,2,2,68152
1,84,0,2,0,0,0,2,2,68138
1,79,0,2,1,0,0,1,2,68114
1,73,1,2,1,0,1,2,3,68111
1,79,0,9,2,0,0,2,4,68064
1,70,1,0,2,0,1,1,4,68060
1,80,1,9,0,0,1,2,3,68053
1,77,1,1,1,0,1,2,5,67961
1,78,1,1,0,0,1,2,4,67951
1,74,1,7,0,0,1,1,2,67890
1,74,1,9,0,0,1,1,2,67881
1,77,0,4,0,1,0,2,2,67849
1,72,1,6,0,1,1,2,2,67841
1,76,1,6,0,0,1,2,4,67802
1,75,0,2,0,1,0,1,1,67785
1,75,1,2,1,0,1,2,5,67781
1,70,1,5,1,0,1,2,3,67769
1,80,1,8,0,0,1,1,5,67725
1,71,0,5,0,0,0,1,1,67644
1,75,0,6,1,1,0,1,2,67569
1,77,1,0,0,0,1,2,5,67539
1,75,1,10,1,0,1,1,4,67508
1,72,1,3,1,1,1,2,3,67478
1,79,1,1,0,0,1,2,5,67454
1,73,0,2,2,0,0,2,2,67411
1,74,0,3,1,0,0,2,2,67409
1,72,1,5,1,0,1,1,4,67403
1,84,0,7,1,0,0,2,3,67366
1,73,1,1,0,0,1,1,2,67289
1,84,1,3,0,0,1,1,3,67288
1,79,1,0,0,1,1,1,5,67287
1,77,1,9,0,0,1,2,4,67266
1,79,1,5,0,0,1,1,3,67261
1,77,0,2,1,0,0,2,2,67260
1,70,0,8,0,0,0,2,1,67225
1,80,1,6,0,0,1,1,5,67153
1,69,1,9,1,0,1,1,2,67133
1,73,1,10,0,0,1,1,2,67106
1,79,0,10,1,0,0,1,2,67103
1,77,1,8,0,0,1,2,4,67103
1,79,0,1,2,0,0,1,3,67094
1,78,1,2,0,0,1,1,4,67093
1,77,1,6,0,0,1,1,5,67046
1,77,1,5,0,0,1,1,4,67043
1,88,0,1,0,1,0,2,4,67011
1,71,1,2,0,1,1,1,2,66977
1,73,1,6,1,0,1,2,5,66949
1,75,0,9,1,0,0,1,2,66928
1,78,0,10,1,0,0,1,2,66916
1,77,1,1,0,0,1,1,5,66908
1,80,1,8,0,1,1,2,4,66907
1,78,0,0,0,0,0,1,2,66891
1,72,0,1,0,0,0,1,1,66882
1,81,0,4,2,0,0,2,4,66877
1,81,1,7,0,0,1,1,5,66863
1,79,1,9,0,0,1,1,5,66844
1,70,1,5,1,0,1,2,4,66762
1,78,1,9,0,0,1,1,5,66735
1,70,1,8,1,0,1,2,5,66685
1,81,0,4,0,0,0,2,2,66552
1,80,0,6,2,0,0,1,3,66529
1,79,1,7,0,0,1,1,3,66500
1,80,1,0,0,0,1,1,5,66484
1,76,1,2,0,1,1,1,3,66415
1,79,1,10,0,1,1,2,5,66363
1,76,0,7,0,0,0,2,2,66350
1,77,1,9,0,0,1,1,5,66341
1,87,0,2,0,0,0,2,4,66339
1,69,1,10,0,0,1,1,2,66312
1,69,1,1,1,0,1,2,4,66307
1,67,1,4,0,1,1,1,2,66263
1,69,1,2,1,0,1,2,3,66251
1,73,1,7,1,0,1,2,4,66246
1,75,1,4,1,0,1,1,5,66205
1,81,0,9,1,0,0,2,3,66140
1,86,0,10,0,1,0,2,3,66136
1,76,1,5,0,0,1,2,3,66119
1,77,1,4,0,0,1,1,5,66096
1,77,1,8,0,0,1,1,4,66016
1,71,1,8,0,0,1,2,4,66005
1,75,0,3,0,0,0,2,2,65999
1,71,0,5,1,0,0,1,2,65976
1,74,0,6,0,0,1,1,5,65966
1,77,1,9,0,1,1,2,4,65944
1,73,1,4,1,0,1,1,4,65934
1,75,1,8,0,0,1,1,3,65921
1,69,1,3,1,0,1,2,5,65900
1,84,0,3,1,0,0,2,3,65895
1,87,0,3,0,0,0,2,5,65860
1,78,1,8,0,0,1,1,5,65823
1,70,1,10,1,0,1,2,3,65809
1,76,0,4,2,0,0,2,4,65748
1,75,1,4,0,0,1,1,4,65685
1,80,0,1,0,1,0,2,2,65677
1,68,1,8,2,0,1,1,5,65611
1,72,1,10,0,0,1,2,3,65607
1,88,0,6,0,0,0,2,3,65601
1,71,1,4,0,0,1,1,2,65581
1,70,1,3,1,0,1,2,4,65580
1,79,1,7,0,1,1,1,5,65572
1,77,0,4,1,0,0,2,2,65526
1,71,0,0,0,0,0,2,1,65473
1,75,0,3,1,0,0,1,2,65441
1,66,1,3,0,0,1,1,2,65398
1,71,1,6,0,0,1,1,2,65378
1,71,0,9,1,1,0,2,2,65321
1,76,1,1,0,0,1,1,3,65232
1,70,1,2,0,0,1,1,2,65210
1,77,1,7,0,0,1,1,3,65208
1,69,1,5,0,0,1,1,2,65194
1,68,1,6,1,0,1,2,4,65148
1,85,0,0,0,0,0,2,4,65130
1,75,0,8,0,0,0,1,2,65084
1,72,1,10,0,0,1,2,3,65051
1,88,0,4,0,0,0,2,4,65017
1,88,0,2,0,0,0,2,4,65011
1,77,0,9,1,0,0,2,5,64960
1,77,0,6,1,0,0,1,2,64941
1,69,1,0,1,0,1,1,3,64921
1,75,0,6,1,1,0,1,2,64912
1,72,1,10,1,0,1,1,4,64893
1,71,1,9,1,0,1,1,3,64870
1,87,0,1,0,0,0,2,5,64840
1,75,1,10,0,0,1,1,5,64752
1,77,0,8,2,0,0,1,3,64730
1,86,0,7,0,0,0,2,3,64717
1,86,0,10,0,0,0,2,5,64705
1,69,1,9,1,0,1,2,4,64695
1,82,0,7,0,0,0,2,3,64657
1,75,0,10,1,0,0,1,2,64619
1,73,1,5,1,0,1,1,3,64587
1,87,0,3,0,0,0,2,3,64584
1,69,1,10,1,0,1,1,5,64584
1,66,0,3,0,0,0,1,1,64583
1,82,0,6,0,0,0,2,4,64571
1,77,0,3,0,1,0,1,2,64536
1,86,0,10,0,0,0,2,3,64495
1,82,0,10,0,0,0,1,5,64486
1,70,0,2,2,0,0,1,4,64471
1,69,1,7,0,0,1,2,4,64466
1,75,1,4,0,0,1,1,4,64452
1,81,0,8,0,0,0,2,3,64363
1,79,0,8,1,0,0,1,3,64328
1,83,0,4,0,1,0,1,3,64252
1,79,0,6,1,0,0,1,5,64244
1,84,0,4,0,0,0,2,3,64243
1,84,0,4,0,0,0,2,4,64146
1,69,0,7,1,0,0,1,2,64138
1,84,0,5,0,0,0,2,5,64118
1,72,0,4,0,0,0,2,2,64113
1,64,0,2,1,0,0,1,1,64067
1,73,0,3,2,0,0,1,4,64055
1,78,1,4,0,0,0,1,2,64034
1,78,0,9,1,0,0,1,5,63991
1,77,1,2,0,0,1,1,5,63973
1,70,0,1,2,0,0,1,4,63961
1,79,0,7,1,0,0,2,3,63957
1,76,0,0,0,1,0,1,2,63945
1,67,1,6,0,1,1,1,2,63927
1,82,0,6,0,0,0,2,3,63899
1,66,1,3,0,1,1,1,2,63866
1,83,0,0,0,0,0,1,3,63861
1,72,1,6,0,0,1,1,3,63828
1,73,1,1,0,1,1,1,5,63780
1,66,1,8,1,0,1,1,5,63778
1,82,0,6,0,1,0,1,4,63768
1,71,1,8,0,0,1,2,3,63612
1,79,0,4,0,0,0,2,4,63476
1,70,0,3,2,0,0,1,3,63423
1,78,1,9,1,0,0,1,4,63397
1,69,1,9,0,1,1,2,3,63348
1,77,0,2,0,0,0,1,2,63267
1,74,0,8,0,0,0,1,2,63260
1,72,1,6,0,1,1,2,3,63218
1,70,0,2,2,0,0,1,5,63211
1,81,0,4,1,0,0,1,5,63186
1,70,0,0,0,0,0,1,2,63159
1,84,0,3,0,0,0,1,3,63152
1,79,0,8,1,0,0,1,5,63128
1,66,1,10,1,1,1,1,4,63114
1,71,1,6,0,1,1,1,3,63109
1,76,0,1,1,0,0,2,3,63085
1,76,0,10,1,0,0,1,5,63081
1,68,0,1,1,0,0,1,2,63042
1,83,0,2,0,0,0,1,5,63016
1,84,0,0,0,0,0,1,5,62950
1,81,0,0,0,0,0,2,5,62944
1,71,0,8,2,0,0,1,3,62912
1,79,0,0,0,0,0,2,3,62891
1,71,1,0,0,1,1,1,3,62861
1,72,0,7,0,0,0,1,2,62811
1,66,1,6,1,0,1,1,4,62810
1,82,0,5,0,0,0,1,4,62769
1,81,0,9,0,0,0,1,5,62763
1,80,0,0,0,0,0,2,3,62758
1,82,0,4,0,0,0,1,3,62713
1,80,0,6,1,0,0,1,3,62624
1,74,0,1,1,1,0,1,5,62557
1,65,1,9,1,0,1,1,3,62530
1,75,0,0,1,0,0,2,3,62459
1,75,0,6,1,0,0,2,4,62418
1,82,0,2,0,0,0,1,4,62403
1,70,1,4,0,0,1,2,5,62393
1,72,0,3,1,0,0,2,4,62315
1,75,0,6,1,0,0,1,4,62256
1,81,0,6,0,0,0,1,5,62190
1,71,1,0,0,0,1,2,3,62169
1,64,1,9,1,0,1,1,4,62153
1,79,0,4,1,0,0,1,4,62143
1,69,0,0,2,0,0,1,4,62048
1,79,0,7,0,0,0,1,3,62026
1,74,0,8,1,0,0,1,3,61930
1,67,0,3,2,1,0,1,4,61780
1,71,0,10,0,0,0,1,2,61778
1,79,0,9,0,0,0,2,5,61778
1,66,1,9,0,0,1,1,4,61758
1,75,0,5,0,0,0,2,3,61682
1,77,0,4,1,0,0,1,5,61677
1,74,0,1,1,0,0,2,3,61664
1,71,0,5,1,0,0,2,5,61663
1,72,0,10,1,0,0,2,3,61607
1,68,0,10,1,0,0,1,2,61584
1,76,0,3,0,0,0,1,4,61554
1,65,1,3,1,0,1,1,3,61530
1,65,1,7,0,0,1,1,3,61509
1,76,0,0,1,0,0,1,5,61495
1,82,0,8,0,0,0,2,4,61458
1,66,1,0,0,0,1,1,5,61399
1,74,0,3,1,1,0,1,3,61382
1,78,0,8,0,0,0,2,5,61285
1,73,0,10,1,0,0,1,5,61207
1,79,0,9,0,0,0,1,5,61101
1,77,0,8,0,0,0,1,4,61081
1,76,0,8,0,0,0,2,4,60962
1,70,1,8,0,1,1,1,4,60948
1,82,0,0,0,0,0,1,5,60900
1,69,0,8,1,0,0,1,5,60896
1,77,0,4,0,0,0,2,4,60876
1,67,1,4,0,0,1,1,5,60793
1,69,0,6,0,0,0,1,2,60784
1,76,0,9,0,0,0,2,3,60773
1,73,0,5,1,0,0,1,3,60757
1,76,0,6,0,0,0,1,3,60739
1,79,0,1,0,0,0,1,5,60651
1,64,1,1,0,1,1,1,3,60610
1,78,0,0,0,0,0,1,4,60576
1,79,0,4,0,0,0,2,4,60502
1,71,0,6,0,0,0,1,2,60438
1,68,1,1,0,0,1,1,3,60427
1,76,0,4,0,0,0,1,4,60417
1,77,0,9,0,0,0,2,5,60400
1,69,0,1,1,0,0,2,3,60370
1,77,0,7,0,0,0,1,5,60367
1,69,0,10,1,0,0,2,5,60291
1,69,1,9,1,0,0,2,5,60280
1,70,0,1,0,0,0,1,2,60108
1,65,1,2,0,1,1,1,5,60102
1,72,0,2,1,0,0,2,5,60025
1,67,1,9,0,0,1,1,3,60008
1,75,0,6,0,0,0,1,4,60003
1,76,0,2,0,0,0,1,5,59973
1,73,0,0,0,0,0,2,4,59936
1,78,0,2,0,0,0,1,4,59893
1,79,0,6,0,0,0,2,4,59863
1,74,0,6,0,0,0,2,4,59817
1,71,0,10,0,0,0,1,2,59698
1,78,0,0,0,0,0,1,3,59687
1,72,0,10,1,0,0,2,4,59686
1,71,0,4,0,0,0,1,2,59672
1,73,0,1,0,0,0,2,3,59655
1,73,0,9,1,0,0,1,5,59627
1,76,0,2,0,0,0,2,4,59592
1,65,1,2,0,0,1,1,4,59572
1,72,0,9,0,0,0,2,5,59570
1,70,0,9,1,0,0,2,4,59536
1,77,0,2,0,0,0,2,4,59482
1,74,0,5,0,0,0,1,4,59475
1,71,0,0,0,1,0,2,3,59374
1,74,0,8,0,0,0,1,3,59348
1,70,0,5,1,1,0,2,4,59241
1,72,0,0,0,0,0,2,5,59108
1,72,0,9,0,1,0,1,5,59107
1,73,0,9,0,0,0,1,3,59034
1,77,0,5,0,0,0,1,4,59008
1,65,0,2,2,1,0,1,5,58952
1,71,0,7,1,0,0,2,3,58884
1,71,0,6,1,0,0,1,3,58806
1,66,1,8,0,0,1,1,5,58766
1,77,0,0,0,0,0,1,5,58728
1,75,0,6,0,1,0,1,4,58685
1,74,0,5,0,0,0,2,3,58667
1,66,0,9,1,0,0,1,5,58656
1,69,0,9,1,0,0,1,5,58537
1,68,0,8,0,0,0,2,3,58534
1,66,1,5,0,0,1,1,3,58519
1,74,0,2,0,0,0,1,4,58478
1,71,0,8,0,0,0,2,5,58337
1,78,0,4,0,0,0,1,4,58333
1,71,1,4,0,0,0,1,5,58119
1,67,0,1,0,1,0,1,2,58107
1,69,0,1,0,0,0,1,4,58084
1,66,0,2,1,0,0,1,4,58054
1,68,0,6,1,0,0,1,5,58042
1,77,0,0,0,0,0,1,5,58019
1,72,0,8,0,0,0,1,5,57942
1,71,0,6,0,0,0,1,5,57866
1,68,0,8,1,0,0,1,3,57769
1,69,0,6,0,0,0,2,3,57705
1,69,0,8,1,0,0,1,3,57386
1,68,0,1,1,0,0,1,5,57284
1,72,0,2,0,1,0,2,5,57209
1,71,0,10,0,0,0,1,3,56985
1,66,0,1,1,0,0,1,4,56954
1,73,0,10,0,0,0,2,4,56936
1,68,0,3,0,0,0,2,4,56527
1,71,0,7,0,0,0,1,3,56515
1,69,0,5,0,0,0,1,5,56320
1,72,0,5,0,0,0,1,4,56026
1,65,0,1,1,0,0,1,4,55981
1,69,0,7,0,0,0,1,3,55808
1,70,1,7,0,0,0,1,5,55519
1,68,0,3,0,1,0,2,5,55323
1,68,0,6,0,0,0,2,4,54559
1,65,0,5,0,0,0,1,5,54430
1,68,0,10,0,0,0,1,4,54328
1,67,0,2,0,0,0,1,5,54259
1,66,0,10,0,0,0,1,5,53983
1,68,0,2,0,0,0,1,5,53958
1,68,0,9,0,0,0,1,5,53670
1,65,0,0,0,0,0,1,3,53483
1,64,0,0,0,0,0,1,5,53277
1,66,0,6,0,0,0,1,5,53022
1,64,0,5,0,0,0,1,3,52202
